MODEL;MSAN;RIN;IP;TYPE;ITEM;DESCRIPTION;PRIORITY;COMMENTS
Milegate;CAS-A53-1;a53-rin-232;10.211.161.231;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A50;a50-rin-216;10.211.161.215;SYSTEM;alarm-1;Porta DG;Minor;""
Milegate;CAS-A86-4;a86-rin-177;10.211.167.155;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A51-4;a51-rin-223;10.211.161.222;SYSTEM;alarm-3;Falha de AC;Critical;""
Milegate;IDU-A11-4;a11-rin-265;10.211.167.170;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A47-4;a47-rin-204;10.211.161.203;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A47-4;a47-rin-204;10.211.161.203;SYSTEM;alarm-7;Porta Baterias;Warning;""
Milegate;CAS-I01-6;i01-rin-285;10.211.161.244;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A55-4;a55-rin-87;10.211.161.86;SYSTEM;alarm-5;Porta Equipamentos;Warning;""
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;alarm-1;PORTA DG;Minor;""
Milegate;CAS-A48-4;a48-rin-208;10.211.161.207;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Milegate;CAS-A75-4;a75-rin-93;10.211.161.58;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A86-0;a86-rin-168;10.211.167.154;SYSTEM;alarm-1;Porta Equipamento;Warning;""
Milegate;CAS-A86-0;a86-rin-168;10.211.167.154;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A59-4;a59-rin-200;10.211.161.199;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A11-0;a11-rin-4;10.211.167.67;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;CAS-A52-4;a52-rin-227;10.211.161.226;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;CAS-A52-4;a52-rin-227;10.211.161.226;SYSTEM;alarm-3;Falha de AC;Critical;""
Milegate;CAS-A72-0;a72-rin-301;10.211.167.57;SYSTEM;alarm-12;"";Warning;""
Milegate;CAS-A38;a38-rin-187;10.211.161.186;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;CAS-A53-4;a53-rin-231;10.211.161.230;SYSTEM;alarm-1;Door_Open;Minor;""
Milegate;CAS-A53-4;a53-rin-231;10.211.161.230;SYSTEM;alarm-2;AC_Main_Fail;Critical;""
Milegate;CAS-A53-4;a53-rin-231;10.211.161.230;SYSTEM;alarm-4;High_Temp;Minor;""
Milegate;CAS-A56-0;a56-rin-54;10.211.161.53;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A38-0;a38-rin-186;10.211.161.185;SYSTEM;alarm-5;Porta Equipamento;Minor;""
Milegate;CAS-A37-1;a37-rin-192;10.211.161.191;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A39-0;a39-rin-142;10.211.161.141;SYSTEM;alarm-2;Temperatura Alta;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Milegate;CAS-A39-0;a39-rin-142;10.211.161.141;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Zhone;PAA-A19-0;a19-rin-142;10.212.160.62;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A05-1;a05-rin-41;10.211.97.43;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A18-0;a18-rin-86;10.211.97.85;SYSTEM;Shelf;power_supply_a_failure;Minor;""
Zhone;PAA-A18-0;a18-rin-86;10.211.97.85;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A04-1;a04-rin-28;10.211.97.27;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A17-0;a17-rin-82;10.211.97.81;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A20-1;a20-rin-147;10.211.97.146;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;PAA-A20-1;a20-rin-147;10.211.97.146;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A03-5;a03-rin-512;10.211.97.23;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;PAA-A03-5;a03-rin-512;10.211.97.23;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A21-0;a21-rin-122;10.211.97.121;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A17-4;a17-rin-80;10.211.167.144;SYSTEM;Shelf;System Time Not Available;Minor;Revisar ordem de prioridade das fontes de clock TDM configuradas no NE
Milegate;IDU-A17-4;a17-rin-80;10.211.167.144;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;IDU-A13-0;a13-rin-5;10.211.167.79;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A14-5;a14-rin-284;10.211.97.63;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A04;a04-rin-27;10.211.97.26;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;IDU-A34-4;a34-rin-237;10.211.167.136;CARD;unit-13;COGE3 R1D Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A24-0;a24-rin-52;10.211.167.111;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A16-4;a16-rin-17;10.211.167.88;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A20-4;a20-rin-25;10.211.167.96;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A21-4;a21-rin-33;10.211.167.76;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A27-4;a27-rin-69;10.211.167.124;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A14-4;a14-rin-240;10.211.167.84;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A31-0;a31-rin-113;10.211.167.149;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A38-0;a38-rin-78;10.211.167.139;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;IDU-A24-4;a24-rin-53;10.211.167.112;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A14-0;a14-rin-13;10.211.167.83;SYSTEM;alarm-3;Falha de AC;Warning;""
Milegate;IDU-A14-0;a14-rin-13;10.211.167.83;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A13-4;a13-rin-283;10.211.167.80;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-I01-4;i01-rin-65;10.211.167.116;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;IDU-A16-5;a16-rin-90;10.211.167.89;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A23-4;a23-rin-37;10.211.167.108;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A22-4;a22-rin-238;10.211.167.100;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A18-5;a18-rin-85;10.211.97.88;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A22-0;a22-rin-29;10.211.167.99;SYSTEM;alarm-3;Falha de AC;Critical;""
Milegate;IDU-A22-0;a22-rin-29;10.211.167.99;CARD;unit-13;COGE3 R1B Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A19-4;a19-rin-21;10.211.167.92;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A26-0;a26-rin-40;10.211.167.119;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A13-0;a13-rin-6;10.211.97.5;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A15-1;a15-rin-67;10.211.97.66;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A15-1;a15-rin-67;10.211.97.66;CARD;unit-13;COGE1 R4E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A17-0;a17-rin-79;10.211.167.143;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A10-1;a10-rin-72;10.211.97.32;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A07-0;a07-rin-10;10.211.97.9;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;IDU-A29-0;a29-rin-73;10.211.167.127;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;IDU-A29-0;a29-rin-73;10.211.167.127;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;IDU-A29-0;a29-rin-73;10.211.167.127;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;IDU-A29-0;a29-rin-73;10.211.167.127;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;IDU-A29-0;a29-rin-73;10.211.167.127;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;IDU-A16-0;a16-rin-16;10.211.167.87;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;IDU-A16-0;a16-rin-16;10.211.167.87;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;IDU-A16-0;a16-rin-16;10.211.167.87;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;IDU-A16-0;a16-rin-16;10.211.167.87;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;PAA-A02;a02-rin-15;10.211.97.14;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A11-3;a11-rin-57;10.211.97.56;SYSTEM;FAN tray;Total Fan Breakdown;Critical;Bandeja de FANs do shelf inoperante
Milegate;IDU-A21-0;a21-rin-32;10.211.167.75;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-A21-0;a21-rin-32;10.211.167.75;CARD;unit-14;SUPC4 R1F Plugged;Critical;Cartao com falha inoperante
Milegate;IDU-A23-0;a23-rin-36;10.211.167.107;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;PAA-A18-1;a18-rin-88;10.211.97.87;CARD;unit-13;COGE1 R4E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A10-6;a10-rin-73;10.211.97.33;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;IDU-A19-0;a19-rin-20;10.211.167.91;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;IDU-I01-0;i01-rin-64;10.211.167.115;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A17;a17-rin-83;10.211.97.82;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A17;a17-rin-83;10.211.97.82;CARD;unit-13;COGE1 R4E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A16-1;a16-rin-71;10.211.97.70;CARD;unit-13;COGE1 Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A08-0;a08-rin-58;10.211.97.57;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A04-0;a04-rin-26;10.211.97.25;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A18;a18-rin-87;10.211.97.86;CARD;unit-13;COGE1 R4E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A15-0;a15-rin-66;10.211.97.65;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A15-0;a15-rin-66;10.211.97.65;CARD;unit-3;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;PAA-A15-0;a15-rin-66;10.211.97.65;CARD;unit-4;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;PAA-A15-0;a15-rin-66;10.211.97.65;CARD;unit-5;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;IDU-A27-0;a27-rin-68;10.211.167.123;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A11;a11-rin-55;10.211.97.54;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;PAA-A02-0;a02-rin-14;10.211.97.13;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A14-0;a14-rin-62;10.211.97.61;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 4;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;SYSTEM;alarm-4;Falha de Fan;Critical;Alarme externo de falha no do sistema de ventilacao do armario
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;CARD;unit-4;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;CARD;unit-5;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;CARD;unit-6;SUPC4 R1C Plugged;Critical;Cartao com falha inoperante
Milegate;PAA-A16-0;a16-rin-70;10.211.97.69;CARD;unit-13;COGE1 R4E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A23-1;a23-rin-129;10.211.97.130;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A21-1;a21-rin-123;10.211.97.122;CARD;b: MXK FOUR GIGE;NOT_PROV;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A24-1;a24-rin-151;10.211.97.150;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A23-0;a23-rin-128;10.211.97.129;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;PAA-A23-0;a23-rin-128;10.211.97.129;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A25-1;a25-rin-155;10.211.97.154;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A25-0;a25-rin-154;10.211.97.153;SYSTEM;Shelf;power_supply_a_failure;Minor;""
Zhone;PAA-A25-0;a25-rin-154;10.211.97.153;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;PAA-A25-0;a25-rin-154;10.211.97.153;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A22-1;a22-rin-127;10.211.97.126;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A22-0;a22-rin-126;10.211.97.125;SYSTEM;FAN tray;fan_speed_error;Critical;Falha na bandeja de FANs do shelf
Zhone;PAA-A22-0;a22-rin-126;10.211.97.125;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Zhone;PAA-A24-0;a24-rin-150;10.211.97.149;CARD;b: MXK FOUR GIGE;RESET_HOLD;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A53;a53-rin-92;10.214.41.69;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A54;a54-rin-93;10.214.41.70;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A52-0;a52-rin-54;10.214.41.14;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A20-0;a20-rin-12;10.214.41.32;CARD;unit-13;COGE3 R1G Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A26-0;a26-rin-60;10.214.41.61;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;PAA-A32-0;a32-rin-225;10.211.97.161;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;RPO-A54-0;a54-rin-36;10.214.41.15;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A23-0;a23-rin-48;10.214.41.3;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A53-0;a53-rin-35;10.214.41.44;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A29-4;a29-rin-319;10.211.97.94;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A33-0;a33-rin-24;10.214.41.38;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A08-0;a08-rin-7;10.214.41.22;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A26-6;a26-rin-261;10.211.97.159;SYSTEM;FAN tray;Partial Fan Breakdown;Major;Falha na bandeja de FANs do shelf
Milegate;PAA-A26-6;a26-rin-261;10.211.97.159;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A28-0;a28-rin-21;10.214.41.35;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A26-0;a26-rin-331;10.211.97.157;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A28-4;a28-rin-336;10.211.97.92;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A28-0;a28-rin-335;10.211.97.91;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A26-4;a26-rin-332;10.211.97.158;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A27-0;a27-rin-333;10.211.97.89;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-I01-2;i01-rin-103;10.211.97.103;CARD;unit-13;COGE1 R4C Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-I01;i01-rin-102;10.211.97.102;CARD;unit-13;COGE1 R4C Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;RPO-A61-0;a61-rin-38;10.214.41.46;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;PAA-A29-0;a29-rin-318;10.211.97.93;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;PAA-A21-4;a21-rin-124;10.211.97.123;SYSTEM;Shelf;PETS Holdover;Minor;""
Milegate;PAA-A21-4;a21-rin-124;10.211.97.123;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;PAA-A21-4;a21-rin-124;10.211.97.123;SYSTEM;Shelf;All Selected PETS Clock Sources Lost;Minor;""
Milegate;PAA-A21-4;a21-rin-124;10.211.97.123;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;PAA-A21-4;a21-rin-124;10.211.97.123;CARD;unit-13;COGE3 R1E Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-T01-0;t01-rin-600;10.214.9.252;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-A03-0;a03-rin-91;10.214.9.6;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-A18-0;a18-rin-105;10.214.9.18;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;BRU-A31-0;a31-rin-6;10.214.9.35;CARD;unit-13;COGE3 R1H Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-A23-0;a23-rin-109;10.214.9.22;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;BRU-A23-0;a23-rin-109;10.214.9.22;SYSTEM;Shelf;PETS Clock Source Not Primary;Minor;""
Milegate;BRU-A30-0;a30-rin-116;10.214.9.29;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;BRU-A07-0;a07-rin-93;10.214.9.8;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;RPO-A92-0;a92-rin-401;10.214.41.71;SYSTEM;Shelf;Protecting CU Active;Minor;""
Milegate;BRU-A24-0;a24-rin-110;10.214.9.32;CARD;unit-13;COGE3 R1F Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-A08-0;a08-rin-94;10.214.9.9;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;BRU-A08-0;a08-rin-94;10.214.9.9;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A02-CORP;CORP;10.211.161.71;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 3;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;CAS-A56-CORP;CORP;10.211.161.55;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 2;Major;LOSS em uma das fontes de sincronismo E1 TDM
Milegate;RPO-I02-0;i02-rin-58;10.214.41.59;CARD;unit-13;COGE3 R1G Plugged;Minor;Cartao nao comissionado ou desativado presente no slot
Milegate;BRU-A27-0;a27-rin-113;10.214.9.26;SYSTEM;Shelf;Loss Of Signal On PDH Clock Source 1;Major;LOSS em uma das fontes de sincronismo E1 TDM
