MODEL;MSAN;RIN;IP;Slot_ID;Slot_Name;Slot_Main_Mode;Slot_State;Slot_Alarm;Slot_Prop_Alarm;Port_ID;Port_Main_Mode;Port_Alarm;Port_User_Label;Port_Service_Label;Port_Description;OperationalStatus;NearEnd_CurrentAttenuation;NearEnd_CurrentMargin;NearEnd_CurrentPowerBackOff;FarEnd_CurrentAttenuation;FarEnd_CurrentMargin;FarEnd_CurrentPowerBackOff
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente: ALESSANDRA VITTA              ; Designador: SOC-301L7RBAZ-032 ; ;Up;6;24;3;6;21;4
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; COLEGIO DA ORGANIZA??O SANTA ROSALIA DE ENSINO ; WO-10500140                   ; SOC-30VB9YGX-032;Up;10;24;1;10;20;0
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-6 ;port-6; Cleared   ; Cliente:AMANDA BUZO PERSONAL ; Designador:SOC-301KEH7MB-032  ; ;Up;11;23;0;12;20;2
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; CENTER PE?AS FABBRI   ; WO:9940586                    ; SOC-30S60J9Z-032;Up;10;21;0;10;21;2
Milegate;SOC-A10-0;a10-rin-26;10.211.225.25;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Major     ;                         ;                              ; ;Down;128;127;255;128;127;255
Milegate;SOC-A07-0;a07-rin-174;10.211.225.173;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; PLENNA                         ; Designador: SOC-301KRIUHK-032 ; ;Up;8;22;1;8;20;3
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; INSTITUTO DE ORTOPEDIA                  ; SOC-3013X729R-032             ; ;Up;5;24;4;4;21;5
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: VETERINARIO_ASSOCIAD ; Designador: SOC-3015VT9S7-032 ; ;Up;4;23;4;4;21;5
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente:PORTAL_DA_INFANCIA    ; Designador:SOC-301KCM7I7-032  ; ;Up;9;24;1;10;21;3
Milegate;SOC-A06-0;a06-rin-171;10.211.225.170;unit-21;STIM1 R1D;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Designador: SOC-30UJMPGF-032      ; Cliente: Incor_Centro         ; ;Down;128;127;255;128;127;255
Milegate;SOC-A09-0;a09-rin-22;10.211.225.21;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Cliente: CAMPOS E CAMPOS    ; Designador: SOC-3010SVROT-032 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:JET BALBEK DISTRIBUI           ; Designador:SOC-301CHLVVI-032  ; ;Up;13;24;0;12;20;1
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; SIND. EMPREGADOS       ; SOC-3012HN5BM-032             ; ;Up;10;22;0;10;21;2
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: ENGREFER CONSULTORIA                    ; Designador: SOC-30VYQFMH-032  ; ;Up;8;24;2;8;21;3
Milegate;SOC-A10-0;a10-rin-26;10.211.225.25;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ;                         ;                              ; ;Up;4;22;4;4;20;5
Milegate;SOC-A07-0;a07-rin-174;10.211.225.173;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente: GAT_LOCACAO           ; Designador: SOC-30Y5XOI3-032  ; ;Up;5;22;3;4;21;5
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente:SIND PROF TRAB EMP VIG SEG PRIV ; Designador:SOC-301GPBZZJ-032  ; ;Up;4;24;5;4;21;5
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Major     ; Cliente:E_A_GIANOTTO          ; Designador:SOC-301KW0YD7-032  ; ;Down;128;127;255;128;127;255
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: OPCAO COMISSARIA    ; Designador: SOC-301GR5CX3-032 ; ;Up;8;23;1;8;21;3
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; Cliente:SORENGE INSTALA??O E ; Designador:SOC-301FBCSX8-032  ; ;Up;9;24;1;10;20;3
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente:IOSAN_FORMENTO        ; Designador:SOC-30V8Z0TI       ; ;Down;128;127;255;128;127;255
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Major     ; CL CASTRO BUENO RECURSOS HUMANOS LTDA  ; SOC-301D6CJ83-032             ; ;Down;128;127;255;128;127;255
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: Radio Emissora Vanguarda                ; Designador:soc-301294k3l-032  ; ;Up;4;23;5;4;21;5
Milegate;SOC-A10-0;a10-rin-26;10.211.225.25;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ;                         ;                              ; ;Up;7;22;2;8;21;4
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; FARMAMED               ; SOC-3012GWLYT-032             ; ;Up;11;20;0;10;20;2
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente:CASA DO MENOR DE      ; Designador:SOC-301CHJCZB-032  ; ;Up;4;22;3;6;21;5
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; CLI: CASABELA_SOROCABA        ; DES: SOC-301JKUSNB-032        ; ;Up;6;23;3;6;20;4
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Major     ;                                         ;                               ; ;Down;128;127;255;128;127;255
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-4 ;port-4; Major     ; CLI_IDEAL_CORRETORA                              ; SOC-301KS2U5V                 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; MARIO PIRES            ; SOC-3012G81SB-032             ; ;Up;10;21;0;10;21;2
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente:GERRADO COMERCIO      ; Designador:SOC-301D8YAU9-032  ; ;Up;7;24;3;6;21;4
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ; CENTER PE?AS FABBRI LTDA      ; 9874308                       ; SOC-30RSOBGX-032;Up;16;19;0;16;20;0
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Major     ; PROAUTO PRODUTOS DE AUTOMA??O            ; WO 9406923                    ; SOC-30P629SQ-032;Down;128;127;255;128;127;255
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; CLIENTE_IDEAL_CORRETORA                          ; DESIGNADOR_SOC-301KS2U6X-032  ; ;Up;4;24;4;4;21;5
Milegate;SOC-A23-0;a23-rin-138;10.211.225.137;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Cleared;logport-7 ;port-7; Cleared   ; Cliente: WALK COMERCIO ; Designador: SOC-301KT98S7-032 ; ;Up;4;22;4;4;21;5
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente:WANLEJO MOTOS E ACES            ; Designador:SOC-301GA2B3J-032  ; ;Up;2;21;5;2;21;6
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; CENTER PE?AS FABBRI LTDA      ; 9865008                       ; SOC-30RR19MB-03;Up;4;22;4;4;21;5
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:OMEGA VEICULOS        ; Designador:SOC-301EXALDZ-032  ; ;Up;5;23;3;4;21;5
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; SANAMED-SAUDE SANTO ANTONIO LTDA         ; SOC-301830T97-032             ; ;Up;12;22;0;12;20;2
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; BAMAQ COMERCIO DE BALANCAS                 ; WO 9617839                    ; SOC-30QDBTMU-032;Up;4;22;3;4;21;0
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Major     ;                                         ;                               ; ;Down;128;127;255;128;127;255
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente: PUBLICONSULT                            ; Designador: SOC-301DN72Y8-032 ; ;Up;10;23;1;10;20;3
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente:GERBO ENGENHARIA           ; designador:SOC-3015I9V3I-032 ; ;Up;10;22;1;10;20;2
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; MRV DO BRASIL IMPORTADORA LTDA ; WO:10066676                   ; SOC-30STKZHN-032;Up;8;22;2;8;20;0
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Major     ; Nucleon Radio Terapia  e Fisica Medica L ; W.O. 9713332                  ; SOC-30QVMGQU-032;Down;128;127;255;128;127;255
Milegate;SOC-A04-0;a04-rin-150;10.211.225.149;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; MOTO FORTY                    ; SOC-301IVCY7J                 ; ;Up;5;23;4;4;20;5
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Major     ; VENDEDOR TELEMAXXSOR                       ; WO:10350372                   ; SOC-30UGVA7N-032;Down;128;127;255;128;127;255
Milegate;SOC-A28-0;a28-rin-34;10.211.225.33;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; Cliente:RHTREINARE                               ; Designador:SOC-301KWTEHS-032  ; ;Up;6;23;3;6;21;0
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-4 ;port-4; Major     ; LINUS PAULING MEDICINA DIAGNOSTICA LTDA ; W.O. 9767255                  ; SOC-30R62DGP-032;Down;128;127;255;128;127;255
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Warning;logport-4 ;port-4; Cleared   ; Cliente: WALK COMERCIO         ; Designador: SOC-301KT9GCF-032 ; ;Up;6;22;3;6;21;4
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente: DEL_RIOS_CONTABILIDADE          ; Designador: SOC-30Y1Z6FT-032  ; ;Up;2;21;5;4;20;6
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente: EDITORA CPA                       ; Designador: SOC-301GOZ9CF-032 ; ;Up;2;22;5;2;21;6
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente:SANEX_SOLUCOES                  ; Designador:SOC-301KVIRDM-032  ; ;Up;4;22;4;4;21;5
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-3 ;port-3; Major     ; P  P PUBLICIDADE                   ; Designador:SOC-3016ACINR-032 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A01-0;a01-rin-166;10.211.225.165;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Warning;logport-8 ;port-8; Cleared   ; Cliente: JOAO_RODRIGUES_DE_AN  ; Designador: SOC-3012915G2-032 ; ;Up;11;21;0;12;21;2
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: UDS UNIDADE                     ; Designador: SOC-3011LQ3HB-032 ; ;Up;4;21;3;4;20;5
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Major     ; Cliente: EDITORA CPA                       ; Designador: SOC-301GOZ9TD     ; ;Down;128;127;255;128;127;255
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Cleared   ; VIALUX ADMINISTRADORA DE CART?ES       ; WO-10392315                   ; SOC-30UOYKK1-032;Up;5;22;4;4;21;5
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Major     ; Cliente: CASA_DO_MENOR                   ; Designador: SOC-301CHJCZB-032 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A19-0;a19-rin-194;10.211.225.193;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente:CARAMANTI FARMACIA DE MANIPULACAO  ; Designador:SOC-301GX37DJ-032  ; ;Up;5;22;3;6;21;4
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-4 ;port-4; Cleared   ; Cliente: RCA SISTEMAS DE SEGURAN?A ; Designador:SOC-3017FSGZX-032 ; ;Up;7;24;3;6;21;4
Milegate;SOC-A12-0;a12-rin-182;10.211.225.181;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Cleared   ; Cliente: SCHIN CRED                     ; Designador: SOC-301L26J2B-032 ; ;Up;7;22;2;8;21;4
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:JULIO CASAS                      ; Designador:SOC-3014XZIYR-032  ; ;Up;6;21;3;6;21;4
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-7 ;port-7; Major     ; Cliente: CASA_DO_MENOR                   ; Designador: SOC-301CHJCZB-032 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-6 ;port-6; Cleared   ; Cliente:SOFTICA_INFORMATICA        ; Designador:SOC-301K87SAM-032 ; ;Up;13;24;0;12;20;2
Milegate;SOC-A11-0;a11-rin-186;10.211.225.185;unit-21;STIM1 R1A;stim1_r4d07;Ok;Cleared;Major;logport-8 ;port-8; Major     ; Cliente: CAIUAS CORRETORA                ; Designador: SOC-301KE994E-032 ; ;Down;128;127;255;128;127;255
Milegate;SOC-A06-5;a06-rin-173;10.211.225.171;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Major;logport-7 ;port-7; Major     ; aepatrimonio                       ;                              ; ;Down;128;127;255;128;127;255
Milegate;VOM-A07-2;a07-rin-16;10.211.238.19;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; Cliente:CRECHE S?O VICENTE DE PAULO ; Designador:VOM-3012JLEUF-032  ; ;Down;128;127;255;128;127;255
Milegate;VOM-I01-2;i01-rin-402;10.211.238.3;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ;                         ;                               ; ;Up;8;24;2;8;21;3
Milegate;SOC-A49-5-SIP;a49-rin-277;10.211.225.91;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente:SIBROL ; Designador:SOC-301KLKY97-032 ; ;Up;12;22;0;12;20;2
Milegate;VOM-A07-2;a07-rin-16;10.211.238.19;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Major     ; VITORINO                             ; VOM-3013MB8P7-032             ; ;Down;128;127;255;128;127;255
Milegate;JAI-A04-0;a04-rin-46;10.211.193.45;unit-16;STIM1 R1D;stim1_r4d07;Ok;Cleared;Cleared;logport-3 ;port-3; Cleared   ; Cliente_UNICORP_PREV_GESTAO ; JAI-301KP825V-032 ; ;Up;2;22;6;2;20;6
Milegate;VOM-I01-2;i01-rin-402;10.211.238.3;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; CLIENTE_MELCO           ; DESIGNADOR_VOM-301KRS2L3-032  ; ;Up;9;23;1;8;21;3
Milegate;VOM-A13-1;a13-rin-502;10.211.238.6;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ;            ;               ; ;Up;9;25;1;10;21;3
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; CUTTING               ; SOC-301L2D4FU-032             ; ;Up;11;24;0;12;20;2
Milegate;JAI-A23-4;a23-rin-79;10.211.193.78;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; GRAFICA RAMI - VOX       ;                              ; ;Up;13;24;0;12;20;1
Milegate;SOC-A37;a37-rin-69;10.211.225.68;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-1 ;port-1; Cleared   ; Cliente: WINNIE DIESEL           ; Designador: SOC-3019U9AVR-032 ; ;Up;4;23;4;4;20;5
Milegate;VOM-A07-2;a07-rin-16;10.211.238.19;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Cleared   ; Cliente:FOLHA DE VOTORANTIM          ; Designador:VOM-3018LY6YL-032  ; ;Up;6;24;2;6;21;4
Milegate;VOM-I01-2;i01-rin-402;10.211.238.3;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-4 ;port-4; Cleared   ; Cliente: WALK COMERCIO  ; Designador: VOM-301KT9A67-032 ; ;Up;7;23;2;6;21;4
Milegate;JAI-A11-0;a11-rin-26;10.211.193.25;unit-18;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-1 ;port-1; Cleared   ; CHURRARQUINHO LEONI             ;                                ; ;Up;7;23;3;6;21;4
Milegate;JAI-A07-0;a07-rin-2;10.211.193.1;unit-16;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; Cliente: SINDICATO DOS EMPREG ; Designador: JAI-301KKQ6B3-032 ; ;Up;7;23;2;6;21;4
Milegate;JAI-A08-0;a08-rin-6;10.211.193.5;unit-18;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-3 ;port-3; Major     ; Cliente:PVR REPRESENTA??ES E ; Designador:JAI-301E4EKC7-032  ; ;Down;128;127;255;128;127;255
Milegate;VOM-I01-2;i01-rin-402;10.211.238.3;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-5 ;port-5; Cleared   ; Cliente: DANIELA_DIPSIE ; Circuito: VOM-301LPQIAW-032   ; ;Up;4;24;4;4;21;5
Milegate;JAI-A01-0;a01-rin-62;10.211.193.61;unit-16;STIM1 R1C;stim1_r4d07;Ok;Cleared;Cleared;logport-2 ;port-2; Cleared   ; Cliente: 4 X 8 SERVICOS     ; Designador: JAI-301KSGC4C-032 ; ;Up;7;24;2;8;21;4
Milegate;JAI-A04-0;a04-rin-46;10.211.193.45;unit-21;STIM1 R1B;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; CREDI NINO                  ;                           ; ;Up;5;24;4;4;21;4
Milegate;VOM-A07-2;a07-rin-16;10.211.238.19;unit-21;STIM1 R1C;stim1_r4d07;Ok;Cleared;Major;logport-5 ;port-5; Cleared   ; Cliente: SCHIN CRED                  ; Designador: VOM-301L91BPL-032 ; ;Up;5;24;4;4;20;5
Milegate;SOC-A37;a37-rin-69;10.211.225.68;unit-21;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Warning;logport-2 ;port-2; Cleared   ; Cliente: ELIZABETE MAYUME NEMOTO ; designador: SOC-30QI7VTX-032  ; ;Up;5;23;3;6;20;5
Milegate;VOM-A12;a12-rin-504;10.211.238.10;unit-21;STIM1 R1B;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; ITALTERM SISTEMAS E CONTROLES INDUSTRIAIS LTDA ; VOM-3012F0QU3-032 ; ;Up;6;24;3;6;21;4
Milegate;SOC-A44-1;a44-rin-19;10.211.225.18;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente: J2_INDUSTRIA ; Designador: SOC-301K2WUF7-032 ; ;Up;3;24;4;4;21;5
Milegate;JAI-A05-2;a05-rin-68;10.211.193.67;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-4 ;port-4; Cleared   ; Cliente:CM Assistencial ; Designador:JAI-3019L00I3-032 ; ;Up;4;23;4;4;21;5
Milegate;JAI-A23-4;a23-rin-79;10.211.193.78;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-5 ;port-5; Cleared   ; Cliente: GA JUNDIAI      ; Designador: JAI-301KL0A9X    ; ;Up;13;24;0;14;20;1
Milegate;SOC-A40-5;a40-rin-232;10.211.225.247;unit-18;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Major;logport-1 ;port-1; Major     ; SOC-3017OTZ05-032 ;               ; ;Down;128;127;255;128;127;255
Milegate;JAI-A05-0;a05-rin-66;10.211.193.65;unit-16;STIM1 R1B;stim1_r4d07;Ok;Cleared;Warning;logport-3 ;port-3; Cleared   ; Cliente: PONTE_FACTORING_FOME ; Designador: JAI-3012I8LWF-032 ; ;Up;6;24;3;6;21;4
Milegate;JAI-A25-4;a25-rin-127;10.211.193.130;unit-21;STIM1 R1C;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; GATTERA ALUMINIO  ; JAI-3019LUESV-032 ; ;Up;5;24;4;4;21;5
Milegate;JAI-A15-0;a15-rin-14;10.211.193.121;unit-21;STIM1 R1A;stim1_r5d02_04;Ok;Cleared;Cleared;logport-8 ;port-8; Cleared   ; Cliente: VAGNER V. DA SILVA ; Designador: JAI-301JR05JV-032 ; ;Up;3;20;4;4;20;5
Milegate;JAI-A11-0;a11-rin-26;10.211.193.25;unit-18;STIM1 R1B;stim1_r4d07;Ok;Cleared;Major;logport-2 ;port-2; Cleared   ; Cliente: DISTOP AUTO PECAS      ; Designador: JAI-3013ISORB-032;;Up;6;23;3;6;20;4
Milegate;VOM-A06-1;a06-rin-511;10.211.238.22;unit-17;STIM1 R1D;stim1_r4d07;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: ECONOPAC DO BRASIL INDUSTRIA E COMERCIO LTDA ; Designador:VOM-301J005J1-032  ; ;Up;12;24;0;12;20;1
Milegate;JAI-A07-0;a07-rin-2;10.211.193.1;unit-16;STIM1 R1C;stim1_r4d07;Ok;Cleared;Warning;logport-5 ;port-5; Cleared   ; Cliente: PREMIUM              ; Designador: JAI-301LMIOUV-032 ; ;Up;7;23;2;8;20;4
Milegate;JAI-A03-5;a03-rin-52;10.211.193.51;unit-18;STIM1 R1D;stim1_r5d02_04;Ok;Cleared;Major;logport-2 ;port-2; Major     ; CLI_CLINICA_TOJAR       ; JAI-301KOY9GN-032             ; ;Down;128;127;255;128;127;255
Milegate;JAI-A26-0;a26-rin-180;10.211.194.2;unit-18;STIM1 R1A;stim1_r5d02_04;Ok;Cleared;Cleared;logport-1 ;port-1; Cleared   ; Cliente: EUROTECNICA      ; Designador: JAI-301KVAVQ2-032 ; ;Up;10;22;0;10;20;2
